"lagoslakeid","gnis_name","nhd_lat","nhd_long","lake_area_ha","lake_perim_meters","class","maxdepth","dr","colora","colort","chla_mean","tn.avg","tn.trend","tp.avg","tp.trend","np","trend.pptmean","trend.pptp95","trend.pptlag1","trend.tmaxmean","trend.tmaxp95","trend.tmaxlag1","wetland_pct","devel_pct","agri_pct","HU4zone","HU2zone","tsi","tsi.cat","LII_ecoregion"
97720,"Gorton Lake",42.859529,-75.352019,6.651302956,1239.7323,"mountains",NA,14.299146675345,NA,16.7619047619048,9.42153153153153,NA,NA,18.5889499389499,0.0169709902655623,3.95556111510525,0.0147549851177022,0.00859070930996971,-0.00779472359027968,0.0336624165809029,0.0135738065459745,-0.0543920462697697,4.67,0,0,"0205","02",52.603807028298,"eutrophic","8.1"
102115,"Wilkinson Lake",45.118232,-93.064876,38.58256594,2738.1781,"mountains",1.219,26.169253661619,NA,NA,17.841462184874,NA,NA,NA,NA,NA,0.00455982315781525,0.0265016710177224,0.00907814053222884,0.034575110951912,0.0199942698716085,0.0139700162326104,12.19,38.13,19.32,"0701","07",58.8677610821703,"eutrophic","8.1"
102216,"Kingsley Lake",44.707299,-93.299203,13.52344159,2723.5228,"mountains",NA,5.12492071110428,NA,NA,2.24685314685315,NA,NA,NA,NA,NA,0.0180007227832006,0.0229007508581793,0.0105090696184553,0.0301676438987623,0.010964208219816,0.0118848140855932,6.86,42.09,1.42,"0702","07",38.5414955378053,"oligotrophic","8.1"
103201,NA,44.788701,-93.590235,4.602979168,982.7832,"mountains",17.4,0.632495380435317,NA,NA,5.52857142857143,NA,NA,NA,NA,NA,0.00765398783553162,-0.00256622617490619,0.00821213819032997,0.0457825142245861,0.0321424563145278,0.026495501844722,9.68,58.06,0,"0702","07",47.374407914118,"mesotrophic","8.1"
115040,"Ashokan Reservoir East Basin",41.962192,-74.241976,1266.161034,37784.4459,"mountains",32.9,48.1250634427595,7.75094339622641,NA,5.00248175182482,230.190476190476,-0.0956240127627634,11.2493395493395,-0.132970226478059,3.86391632869168,0.0285876331362431,0.0490704188993779,-0.0087843583764467,0.0264133524920499,0.00128363080669003,-0.0501120754628604,1.58,2.22,0.72,"0202","02",46.3934539100447,"mesotrophic","8.1"
117631,"Wilmes Lake",44.933444,-92.916997,6.398179056,1473.0476,"mountains",4.081,139.936920061713,NA,NA,26.3231578947368,NA,NA,NA,NA,NA,0.0190641546026076,0.0278078208175023,0.0116157997794939,0.0360105491079429,0.0163343697462789,0.0105894996187199,0.95,72.1,19.89,"0701","07",62.6831054754187,"eutrophic","8.1"
119767,NA,45.027523,-93.394994,6.573533349,2241.8261,"mountains",1.365,72.9811287065245,NA,NA,19.6685555555556,NA,NA,NA,NA,NA,-0.00481893324218964,0.0104207643877238,0.00334208363753523,0.0500647750566375,0.0267860814430977,0.0141124294408767,0.21,98.59,0,"0701","07",59.8241979310266,"eutrophic","8.1"
121869,"Whaletail Lake",44.936479,-93.72456,201.4755354,10419.1054,"mountains",8,2.92121719161343,NA,NA,27.2660465116279,1698.90909090909,-0.151255739122528,NA,NA,NA,0.00494330642686305,0.00800592719087733,-0.00910705002399067,0.0429268100000783,0.0189859314365627,0.0217324890164449,15.11,6.79,42.01,"0701","07",63.0283500860803,"eutrophic","8.1"
121982,"Quigley Lake",44.799847,-93.159595,4.722837288,863.9149,"mountains",8,40.9331352767959,NA,NA,30.6193181818182,NA,NA,NA,NA,NA,0.0114747188124721,0.0140794662251336,-0.0155925681051268,0.0407304183901193,0.0204809144631766,0.0147457753308742,0,88.11,0,"0702","07",64.1662013156033,"eutrophic","8.1"
122517,"Pepacton Reservoir",42.094329,-74.839642,2317.588384,102669.9139,"mountains",68.2,35.5145361739956,10.9086294416244,NA,4.97272727272727,257.610648148148,-0.180548788671901,12.9033068783069,0.191019996792073,3.86081383259424,0.0358158237498389,0.0521047137803293,-0.00359471355785911,0.0438973744742848,0.0169635946490285,-0.0501317544354308,0.91,2.57,8.51,"0204","02",46.334930363336,"mesotrophic","8.1"
123972,"Lake Rebecca",45.064878,-93.742788,106.7003116,4940.6709,"mountains",9.1,1.89791261771723,NA,NA,30.8474096385542,1669.75252525253,-0.0406689967314653,NA,NA,NA,0.00960356687504538,-0.000740814706522285,-0.030707231164706,0.03456859360438,0.0094813264485706,0.0248231019879999,2.76,8.52,18.82,"0701","07",64.2390077766135,"eutrophic","8.1"
124017,"Amelia Lake",45.131901,-93.052356,51.02419398,4409.3377,"mountains",NA,3.96150304655925,NA,NA,11.6313963963964,NA,NA,NA,NA,NA,0.00435005634241139,0.0329236431934797,0.0145771508861301,0.0329188558351595,0.017463226263282,0.0139750988326266,8.31,24.98,46.86,"0701","07",54.6708757527248,"eutrophic","8.1"
124029,"Mitchell Lake",44.857298,-93.496978,37.85989777,4835.6599,"mountains",6.5,9.50544079876421,NA,NA,29.7031847133758,NA,NA,NA,NA,NA,0.0134802477085298,0.0183574444274322,-0.00911062004748321,0.0485885428434243,0.0262781168498451,0.018420028306604,5.03,85.53,2.2,"0702","07",63.8682043834672,"eutrophic","8.1"
127344,"O'Dowd Lake",44.741878,-93.516887,117.9462521,13463.9724,"mountains",8,1.29377855407073,NA,NA,35.0821428571429,NA,NA,NA,NA,NA,0.00485578234804165,0.0176353655853487,0.0204842444371244,0.0422962690780969,0.0238702953292836,0.0209356794330217,1.36,35.63,25.21,"0702","07",65.5009609774601,"eutrophic","8.1"
128328,"Long Lake",44.756273,-93.174564,11.63336323,1950.7874,"mountains",NA,3.72489893019527,NA,NA,122.344554455446,NA,NA,NA,NA,NA,0.0158287232041628,0.020121399818953,-0.0146436619379386,0.036046979314822,0.0182836454337025,0.0125132520311623,0,93.32,0,"0704","07",77.7551129663524,"hypereutrophic","8.1"
132581,"Reitz Lake",44.83856,-93.747211,35.81586871,3235.7522,"mountains",11,39.8022992976288,NA,NA,29.2320987654321,NA,NA,NA,NA,NA,0.0200368737515604,0.0251644630609651,-0.0139094524812128,0.041452498770026,0.0172682497143447,0.018024073062032,3.3,12.17,67.01,"0702","07",63.711372981173,"eutrophic","8.1"
134664,"Cleary Lake",44.693066,-93.39116,59.97771385,7310.2826,"mountains",3.5,12.457189918385,NA,NA,44.2423423423423,1839.28745791246,-0.163083869798897,NA,NA,NA,0.00831991777154332,0.0274931139435181,0.0156412751336284,0.0356631974903222,0.0169525596467995,0.0176698635443746,10.62,19.52,39.03,"0702","07",67.7767833832866,"eutrophic","8.1"
134680,NA,44.883453,-93.053182,1.471463882,529.7127,"mountains",NA,NA,NA,NA,28.1011627906977,NA,NA,NA,NA,NA,0.0229857045155444,0.0346893110404529,-0.00156504304044154,0.046577274779784,0.0242542469462364,0.012480562394633,NA,NA,NA,"0701","07",63.3243054777265,"eutrophic","8.1"
134691,"Schutz Lake",44.875827,-93.645951,42.29382047,3258.0379,"mountains",15,3.16429617643383,NA,NA,20.6323529411765,NA,NA,NA,NA,NA,0.01082907740749,0.018644111736632,-0.0134360759459023,0.0447234815054838,0.0200542647330692,0.0194221998463655,3.9,28.79,21.65,"0701","07",60.2935002780275,"eutrophic","8.1"
137783,"Powers Lake",44.925566,-92.899083,20.126184,2424.8908,"mountains",13,9.40307429863505,NA,NA,17.7824427480916,NA,NA,NA,NA,NA,0.0190641546026076,0.0278078208175023,0.0116157997794939,0.0360105491079429,0.0163343697462789,0.0105894996187199,0.19,80.21,5.03,"0701","07",58.8352558750264,"eutrophic","8.1"
139707,NA,44.715181,-93.209014,2.962244901,702.2043,"plains",NA,NA,NA,NA,24.6971631205674,NA,NA,NA,NA,NA,0.0231952589738162,0.0219921444455174,-0.00605719681545804,0.0298182043931881,0.0137299056307117,0.0144936365624741,NA,NA,NA,"0704","07",62.0576130433068,"eutrophic","9.2"
139765,"Lee Lake",44.711378,-93.288306,8.163997215,1651.1795,"mountains",5,20.3114894987137,NA,NA,15.9150793650794,NA,NA,NA,NA,NA,0.0180007227832006,0.0229007508581793,0.0105090696184553,0.0301676438987623,0.010964208219816,0.0118848140855932,0,91.72,4.08,"0702","07",57.7468897362841,"eutrophic","8.1"
-44,"Silver Lake",43.446728,-95.335687,421.2778,NA,"plains",3.23088,NA,NA,NA,96.4838709677419,3174.74603174603,-0.0703902650350039,153.970879120879,-0.162970594165123,-Inf,0.0334763932877825,0.0427468307126186,-0.00606262720871238,0.0673347331059671,0.0555662101154538,0.0233072425461712,NA,NA,NA,"1023","10",75.4255771291605,"hypereutrophic","9.2"
-55,"Center Lake",43.411821,-95.136238,89.0308,NA,"plains",5.45592,NA,NA,NA,67.5853658536585,2086.80672268908,-0.142290933665107,119.679831932773,-0.110193212608987,3.80017195620747,0.0393960228539894,0.0396116590185224,-0.0312952352331731,0.0457254667451961,0.0229636253762846,0.0286593833825981,NA,NA,NA,"1023","10",71.9333704007366,"hypereutrophic","9.2"
-1111,"West Lake Okoboji",43.362994,-95.156086,1556.826,NA,"plains",40.8432,NA,NA,NA,4.54838709677419,767.386904761905,-0.0961057697158494,24.5079365079365,-0.0961076239334952,4.3181433107549,0.0357273519976549,0.0168633996462199,-0.02730509448509,0.0495315980590948,0.0308464476382602,0.0277687062746053,NA,NA,NA,"1023","10",45.4599200486105,"mesotrophic","9.2"
-1212,"East Lake Okoboji",43.379653,-95.118418,742.5982,NA,"plains",6.7056,NA,NA,NA,34.709219858156,1345.06547619048,-0.083540385594561,103.579761904762,-0.110495955137845,3.46612653921961,0.0369928077741669,0.0268858089856418,-0.0270054996394323,0.0471061496022253,0.0263510344929444,0.0280045585028874,NA,NA,NA,"1023","10",65.3961225190558,"eutrophic","9.2"
-1010,"Lower Gar Lake",43.353601,-95.119746,101.576,NA,"plains",2.46888,NA,NA,NA,62.3129770992366,1792.63392857143,-0.0967882705228673,114.928571428571,-0.127311248981777,3.57809167998683,0.0371385600363737,0.0248416454990918,-0.0177894705296327,0.0473552460808593,0.0240193823172417,0.0270490464587266,NA,NA,NA,"1023","10",71.1365847986945,"hypereutrophic","9.2"
-88,"Upper Gar Lake",43.367686,-95.121284,14.5687,NA,"plains",1.524,NA,NA,NA,38.3208955223881,1462.1992481203,-0.0782488675777662,104.240037593985,-0.110481801360037,3.4934355477593,0.0369928077741669,0.0268858089856418,-0.0270054996394323,0.0471061496022253,0.0263510344929444,0.0280045585028874,NA,NA,NA,"1023","10",66.3672141128592,"eutrophic","9.2"
-99,"Minnewashta Lake",43.359724,-95.124431,47.7529,NA,"plains",5.0292,NA,NA,NA,45.7328244274809,1543.16607142857,-0.0614106406964031,105.317380952381,-0.0699943140503874,3.54491948632348,0.0369928077741669,0.0268858089856418,-0.0270054996394323,0.0471061496022253,0.0263510344929444,0.0280045585028874,NA,NA,NA,"1023","10",68.10182789204,"eutrophic","9.2"
-66,"Big Spirit Lake",43.453719,-95.09919,2300.233,NA,"plains",7.3152,NA,NA,NA,24.1428571428571,1079.33333333333,-0.0200657967984374,49.265873015873,-0.112728607974103,3.89720958425956,0.0469023027858689,0.0587922632340795,-0.0218820808781818,0.0456794775615848,0.0209235340170935,0.0309717311680471,NA,NA,NA,"1023","10",61.8349278311627,"eutrophic","9.2"
-77,"Little Spirit Lake",43.497404,-95.124677,244.43,NA,"plains",2.19456,NA,NA,NA,70.7619047619048,2708.92195767196,-0.0928679856059961,243.283521303258,-0.077618701122806,3.24105294241086,0.0492186950141877,0.0671343357742289,-0.0201583017321911,0.0479229112634974,0.0243428739389196,0.0319872429322778,NA,NA,NA,"1023","10",72.3839369259075,"hypereutrophic","9.2"
-33,"Saylorville Reservoir",41.710239,-93.685429,2011.288,NA,"plains",7.5,NA,NA,NA,27.4771371769384,8100.75344968974,0.0109321560378202,399.243117906233,0.0154818040067144,3.75358475191933,0.0166684864610094,0.0342631692101021,0.00337196913997587,0.0535291974879011,0.0187715763891852,-0.0131463276047138,NA,NA,NA,"0710","07",63.1040055211771,"eutrophic","9.2"
-22,"Red Rock Reservoir",41.374362,-92.986731,6171.456,NA,"plains",11.5,NA,NA,NA,25.7704280155642,7122.80587132166,0.00967316524285598,486.906546725333,-0.0276553599941859,3.38210112974627,0.0107464095451125,0.0214592135028347,-0.0166841835129439,0.0536808063529654,0.0206205786701778,-0.0308285956657371,NA,NA,NA,"0710","07",62.4749230855155,"eutrophic","9.2"
-11,"Coralville Reservoir",41.80759,-91.583368,2136.74,NA,"plains",8.9,NA,NA,NA,38.2408342062034,6819.3743964369,-0.0080083229991413,623.638718919969,0.154011464903035,2.9026443911707,0.00437252200843072,-0.0016293540057816,-0.0228041262197494,0.0440954016745996,0.00528566989937198,-0.0327200096152096,NA,NA,NA,"0708","07",66.3466972880478,"eutrophic","9.2"
