lagoslakeid,sampledate,chla,source,lake_year,year
-99,8/28/2002,62,IA_CLAMP,-99_2002,2002
-99,9/6/2002,54,IA_CLAMP,-99_2002,2002
-99,9/27/2002,33,IA_CLAMP,-99_2002,2002
-99,6/12/2003,NA,IA_CLAMP,-99_2003,2003
-99,6/28/2003,146,IA_CLAMP,-99_2003,2003
-99,7/15/2003,88,IA_CLAMP,-99_2003,2003
-99,7/30/2003,13,IA_CLAMP,-99_2003,2003
-99,8/14/2003,42,IA_CLAMP,-99_2003,2003
-99,8/30/2003,50,IA_CLAMP,-99_2003,2003
-99,9/6/2003,67,IA_CLAMP,-99_2003,2003
-99,9/13/2003,66,IA_CLAMP,-99_2003,2003
-99,6/8/2004,16,IA_CLAMP,-99_2004,2004
-99,6/28/2004,467,IA_CLAMP,-99_2004,2004
-99,7/14/2004,2,IA_CLAMP,-99_2004,2004
-99,7/28/2004,23,IA_CLAMP,-99_2004,2004
-99,8/2/2004,178,IA_CLAMP,-99_2004,2004
-99,8/26/2004,81,IA_CLAMP,-99_2004,2004
-99,9/10/2004,97,IA_CLAMP,-99_2004,2004
-99,6/8/2005,NA,IA_CLAMP,-99_2005,2005
-99,6/19/2005,9,IA_CLAMP,-99_2005,2005
-99,7/6/2005,54,IA_CLAMP,-99_2005,2005
-99,7/19/2005,21,IA_CLAMP,-99_2005,2005
-99,8/5/2005,14,IA_CLAMP,-99_2005,2005
-99,8/21/2005,NA,IA_CLAMP,-99_2005,2005
-99,9/3/2005,88,IA_CLAMP,-99_2005,2005
-99,6/3/2006,5,IA_CLAMP,-99_2006,2006
-99,6/22/2006,10,IA_CLAMP,-99_2006,2006
-99,7/9/2006,NA,IA_CLAMP,-99_2006,2006
-99,7/20/2006,40,IA_CLAMP,-99_2006,2006
-99,8/2/2006,27,IA_CLAMP,-99_2006,2006
-99,8/19/2006,45,IA_CLAMP,-99_2006,2006
-99,9/11/2006,40,IA_CLAMP,-99_2006,2006
-99,6/12/2007,17,IA_CLAMP,-99_2007,2007
-99,6/25/2007,56,IA_CLAMP,-99_2007,2007
-99,7/10/2007,24,IA_CLAMP,-99_2007,2007
-99,7/19/2007,33,IA_CLAMP,-99_2007,2007
-99,8/5/2007,85,IA_CLAMP,-99_2007,2007
-99,8/22/2007,80,IA_CLAMP,-99_2007,2007
-99,9/2/2007,32,IA_CLAMP,-99_2007,2007
-99,6/14/2008,3,IA_CLAMP,-99_2008,2008
-99,6/22/2008,7,IA_CLAMP,-99_2008,2008
-99,7/7/2008,35,IA_CLAMP,-99_2008,2008
-99,7/22/2008,13,IA_CLAMP,-99_2008,2008
-99,8/2/2008,17,IA_CLAMP,-99_2008,2008
-99,8/25/2008,31,IA_CLAMP,-99_2008,2008
-99,9/8/2008,32,IA_CLAMP,-99_2008,2008
-99,6/13/2009,2,IA_CLAMP,-99_2009,2009
-99,6/30/2009,7,IA_CLAMP,-99_2009,2009
-99,7/11/2009,13,IA_CLAMP,-99_2009,2009
-99,7/31/2009,17,IA_CLAMP,-99_2009,2009
-99,8/14/2009,51,IA_CLAMP,-99_2009,2009
-99,8/26/2009,12,IA_CLAMP,-99_2009,2009
-99,9/12/2009,120,IA_CLAMP,-99_2009,2009
-99,6/7/2010,7,IA_CLAMP,-99_2010,2010
-99,6/10/2010,9,IA_CLAMP,-99_2010,2010
-99,7/8/2010,31,IA_CLAMP,-99_2010,2010
-99,7/20/2010,28,IA_CLAMP,-99_2010,2010
-99,8/7/2010,42,IA_CLAMP,-99_2010,2010
-99,8/16/2010,82,IA_CLAMP,-99_2010,2010
-99,9/13/2010,52,IA_CLAMP,-99_2010,2010
-99,6/4/2011,8,IA_CLAMP,-99_2011,2011
-99,6/24/2011,29,IA_CLAMP,-99_2011,2011
-99,7/9/2011,22,IA_CLAMP,-99_2011,2011
-99,7/21/2011,58,IA_CLAMP,-99_2011,2011
-99,8/13/2011,76,IA_CLAMP,-99_2011,2011
-99,8/31/2011,45,IA_CLAMP,-99_2011,2011
-99,9/8/2011,46,IA_CLAMP,-99_2011,2011
-99,6/7/2012,31,IA_CLAMP,-99_2012,2012
-99,6/21/2012,52,IA_CLAMP,-99_2012,2012
-99,7/11/2012,50,IA_CLAMP,-99_2012,2012
-99,7/24/2012,80,IA_CLAMP,-99_2012,2012
-99,8/7/2012,120,IA_CLAMP,-99_2012,2012
-99,8/28/2012,110,IA_CLAMP,-99_2012,2012
-99,9/10/2012,76,IA_CLAMP,-99_2012,2012
-99,6/5/2013,48,IA_CLAMP,-99_2013,2013
-99,6/25/2013,2,IA_CLAMP,-99_2013,2013
-99,7/3/2013,2,IA_CLAMP,-99_2013,2013
-99,7/18/2013,18,IA_CLAMP,-99_2013,2013
-99,8/5/2013,37,IA_CLAMP,-99_2013,2013
-99,8/22/2013,54,IA_CLAMP,-99_2013,2013
-99,9/3/2013,70,IA_CLAMP,-99_2013,2013
-99,6/5/2014,37,IA_CLAMP,-99_2014,2014
-99,6/20/2014,55,IA_CLAMP,-99_2014,2014
-99,7/8/2014,46,IA_CLAMP,-99_2014,2014
-99,7/22/2014,39,IA_CLAMP,-99_2014,2014
-99,8/5/2014,31,IA_CLAMP,-99_2014,2014
-99,8/18/2014,47,IA_CLAMP,-99_2014,2014
-99,9/9/2014,120,IA_CLAMP,-99_2014,2014
-99,6/9/2015,8,IA_CLAMP,-99_2015,2015
-99,6/20/2015,5,IA_CLAMP,-99_2015,2015
-99,7/7/2015,18,IA_CLAMP,-99_2015,2015
-99,7/27/2015,31,IA_CLAMP,-99_2015,2015
-99,8/10/2015,26,IA_CLAMP,-99_2015,2015
-99,6/2/2016,2,IA_CLAMP,-99_2016,2016
-99,6/28/2016,28,IA_CLAMP,-99_2016,2016
-99,7/2/2016,27,IA_CLAMP,-99_2016,2016
-99,7/21/2016,23,IA_CLAMP,-99_2016,2016
-99,8/18/2016,27,IA_CLAMP,-99_2016,2016
-99,8/27/2016,32,IA_CLAMP,-99_2016,2016
-99,9/10/2016,36,IA_CLAMP,-99_2016,2016
-99,6/14/2018,6,IA_CLAMP,-99_2018,2018
-99,6/30/2018,39,IA_CLAMP,-99_2018,2018
-99,7/12/2018,29,IA_CLAMP,-99_2018,2018
-99,7/28/2018,51,IA_CLAMP,-99_2018,2018
-99,8/13/2018,60,IA_CLAMP,-99_2018,2018
-99,8/26/2018,70,IA_CLAMP,-99_2018,2018
-99,9/7/2018,75,IA_CLAMP,-99_2018,2018
-88,6/17/1999,9,IA_CLAMP,-88_1999,1999
-88,7/14/1999,NA,IA_CLAMP,-88_1999,1999
-88,7/28/1999,27,IA_CLAMP,-88_1999,1999
-88,8/11/1999,16,IA_CLAMP,-88_1999,1999
-88,8/25/1999,NA,IA_CLAMP,-88_1999,1999
-88,9/8/1999,65,IA_CLAMP,-88_1999,1999
-88,9/22/1999,40,IA_CLAMP,-88_1999,1999
-88,5/20/2000,18,IA_CLAMP,-88_2000,2000
-88,6/2/2000,40,IA_CLAMP,-88_2000,2000
-88,6/16/2000,52,IA_CLAMP,-88_2000,2000
-88,6/30/2000,41,IA_CLAMP,-88_2000,2000
-88,7/14/2000,53,IA_CLAMP,-88_2000,2000
-88,7/28/2000,77,IA_CLAMP,-88_2000,2000
-88,8/11/2000,102,IA_CLAMP,-88_2000,2000
-88,8/25/2000,36,IA_CLAMP,-88_2000,2000
-88,9/9/2000,50,IA_CLAMP,-88_2000,2000
-88,9/26/2000,34,IA_CLAMP,-88_2000,2000
-88,6/8/2001,16,IA_CLAMP,-88_2001,2001
-88,6/22/2001,13,IA_CLAMP,-88_2001,2001
-88,7/3/2001,27,IA_CLAMP,-88_2001,2001
-88,8/3/2001,73,IA_CLAMP,-88_2001,2001
-88,8/22/2001,73,IA_CLAMP,-88_2001,2001
-88,9/1/2001,79,IA_CLAMP,-88_2001,2001
-88,9/21/2001,48,IA_CLAMP,-88_2001,2001
-88,6/5/2002,15,IA_CLAMP,-88_2002,2002
-88,6/17/2002,32,IA_CLAMP,-88_2002,2002
-88,7/2/2002,26,IA_CLAMP,-88_2002,2002
-88,7/16/2002,64,IA_CLAMP,-88_2002,2002
-88,7/19/2002,32,IA_CLAMP,-88_2002,2002
-88,8/2/2002,68,IA_CLAMP,-88_2002,2002
-88,8/12/2002,43,IA_CLAMP,-88_2002,2002
-88,8/28/2002,48,IA_CLAMP,-88_2002,2002
-88,9/6/2002,40,IA_CLAMP,-88_2002,2002
-88,9/27/2002,51,IA_CLAMP,-88_2002,2002
-88,6/12/2003,4,IA_CLAMP,-88_2003,2003
-88,6/28/2003,9,IA_CLAMP,-88_2003,2003
-88,7/15/2003,44,IA_CLAMP,-88_2003,2003
-88,7/30/2003,106,IA_CLAMP,-88_2003,2003
-88,8/14/2003,81,IA_CLAMP,-88_2003,2003
-88,8/30/2003,58,IA_CLAMP,-88_2003,2003
-88,9/6/2003,36,IA_CLAMP,-88_2003,2003
-88,9/13/2003,69,IA_CLAMP,-88_2003,2003
-88,6/8/2004,51,IA_CLAMP,-88_2004,2004
-88,6/28/2004,72,IA_CLAMP,-88_2004,2004
-88,7/14/2004,108,IA_CLAMP,-88_2004,2004
-88,7/28/2004,54,IA_CLAMP,-88_2004,2004
-88,8/2/2004,72,IA_CLAMP,-88_2004,2004
-88,8/26/2004,61,IA_CLAMP,-88_2004,2004
-88,9/10/2004,96,IA_CLAMP,-88_2004,2004
-88,6/8/2005,NA,IA_CLAMP,-88_2005,2005
-88,6/19/2005,6,IA_CLAMP,-88_2005,2005
-88,7/6/2005,144,IA_CLAMP,-88_2005,2005
-88,7/19/2005,19,IA_CLAMP,-88_2005,2005
-88,8/5/2005,42,IA_CLAMP,-88_2005,2005
-88,8/21/2005,NA,IA_CLAMP,-88_2005,2005
-88,9/3/2005,38,IA_CLAMP,-88_2005,2005
-88,6/3/2006,6,IA_CLAMP,-88_2006,2006
-88,6/22/2006,6,IA_CLAMP,-88_2006,2006
-88,7/9/2006,18,IA_CLAMP,-88_2006,2006
-88,7/20/2006,65,IA_CLAMP,-88_2006,2006
-88,8/2/2006,29,IA_CLAMP,-88_2006,2006
-88,8/19/2006,35,IA_CLAMP,-88_2006,2006
-88,9/11/2006,93,IA_CLAMP,-88_2006,2006
-88,6/12/2007,7,IA_CLAMP,-88_2007,2007
-88,6/25/2007,14,IA_CLAMP,-88_2007,2007
-88,7/10/2007,32,IA_CLAMP,-88_2007,2007
-88,7/19/2007,30,IA_CLAMP,-88_2007,2007
-88,8/5/2007,111,IA_CLAMP,-88_2007,2007
-88,8/22/2007,51,IA_CLAMP,-88_2007,2007
-88,9/2/2007,28,IA_CLAMP,-88_2007,2007
-88,6/14/2008,2,IA_CLAMP,-88_2008,2008
-88,6/22/2008,10,IA_CLAMP,-88_2008,2008
-88,7/7/2008,37,IA_CLAMP,-88_2008,2008
-88,7/22/2008,14,IA_CLAMP,-88_2008,2008
-88,8/2/2008,13,IA_CLAMP,-88_2008,2008
-88,8/25/2008,43,IA_CLAMP,-88_2008,2008
-88,9/8/2008,34,IA_CLAMP,-88_2008,2008
-88,6/13/2009,5,IA_CLAMP,-88_2009,2009
-88,6/30/2009,6,IA_CLAMP,-88_2009,2009
-88,7/11/2009,7,IA_CLAMP,-88_2009,2009
-88,7/31/2009,14,IA_CLAMP,-88_2009,2009
-88,8/14/2009,27,IA_CLAMP,-88_2009,2009
-88,8/26/2009,27,IA_CLAMP,-88_2009,2009
-88,9/12/2009,32,IA_CLAMP,-88_2009,2009
-88,6/7/2010,8,IA_CLAMP,-88_2010,2010
-88,6/10/2010,5,IA_CLAMP,-88_2010,2010
-88,7/8/2010,44,IA_CLAMP,-88_2010,2010
-88,7/20/2010,29,IA_CLAMP,-88_2010,2010
-88,8/7/2010,23,IA_CLAMP,-88_2010,2010
-88,8/16/2010,76,IA_CLAMP,-88_2010,2010
-88,9/13/2010,36,IA_CLAMP,-88_2010,2010
-88,6/4/2011,7,IA_CLAMP,-88_2011,2011
-88,6/24/2011,31,IA_CLAMP,-88_2011,2011
-88,7/9/2011,19,IA_CLAMP,-88_2011,2011
-88,7/21/2011,65,IA_CLAMP,-88_2011,2011
-88,8/13/2011,83,IA_CLAMP,-88_2011,2011
-88,8/31/2011,44,IA_CLAMP,-88_2011,2011
-88,9/8/2011,70,IA_CLAMP,-88_2011,2011
-88,6/7/2012,26,IA_CLAMP,-88_2012,2012
-88,6/21/2012,50,IA_CLAMP,-88_2012,2012
-88,7/11/2012,43,IA_CLAMP,-88_2012,2012
-88,7/24/2012,76,IA_CLAMP,-88_2012,2012
-88,8/7/2012,88,IA_CLAMP,-88_2012,2012
-88,8/28/2012,52,IA_CLAMP,-88_2012,2012
-88,9/10/2012,49,IA_CLAMP,-88_2012,2012
-88,6/5/2013,1,IA_CLAMP,-88_2013,2013
-88,6/25/2013,1,IA_CLAMP,-88_2013,2013
-88,7/3/2013,9,IA_CLAMP,-88_2013,2013
-88,7/18/2013,14,IA_CLAMP,-88_2013,2013
-88,8/5/2013,31,IA_CLAMP,-88_2013,2013
-88,8/22/2013,39,IA_CLAMP,-88_2013,2013
-88,9/3/2013,57,IA_CLAMP,-88_2013,2013
-88,6/5/2014,16,IA_CLAMP,-88_2014,2014
-88,6/20/2014,8,IA_CLAMP,-88_2014,2014
-88,7/8/2014,30,IA_CLAMP,-88_2014,2014
-88,7/22/2014,34,IA_CLAMP,-88_2014,2014
-88,8/5/2014,35,IA_CLAMP,-88_2014,2014
-88,8/18/2014,30,IA_CLAMP,-88_2014,2014
-88,9/9/2014,28,IA_CLAMP,-88_2014,2014
-88,6/9/2015,1,IA_CLAMP,-88_2015,2015
-88,6/20/2015,3,IA_CLAMP,-88_2015,2015
-88,7/7/2015,9,IA_CLAMP,-88_2015,2015
-88,7/27/2015,15,IA_CLAMP,-88_2015,2015
-88,8/10/2015,20,IA_CLAMP,-88_2015,2015
-88,6/2/2016,2,IA_CLAMP,-88_2016,2016
-88,6/28/2016,40,IA_CLAMP,-88_2016,2016
-88,7/2/2016,11,IA_CLAMP,-88_2016,2016
-88,7/21/2016,10,IA_CLAMP,-88_2016,2016
-88,8/18/2016,27,IA_CLAMP,-88_2016,2016
-88,8/27/2016,33,IA_CLAMP,-88_2016,2016
-88,9/10/2016,41,IA_CLAMP,-88_2016,2016
-88,6/14/2018,5,IA_CLAMP,-88_2018,2018
-88,6/30/2018,38,IA_CLAMP,-88_2018,2018
-88,7/12/2018,28,IA_CLAMP,-88_2018,2018
-88,7/28/2018,49,IA_CLAMP,-88_2018,2018
-88,8/13/2018,35,IA_CLAMP,-88_2018,2018
-88,8/26/2018,48,IA_CLAMP,-88_2018,2018
-88,9/7/2018,89,IA_CLAMP,-88_2018,2018
-77,6/24/2000,50,IA_CLAMP,-77_2000,2000
-77,7/8/2000,67,IA_CLAMP,-77_2000,2000
-77,7/22/2000,147,IA_CLAMP,-77_2000,2000
-77,8/5/2000,181,IA_CLAMP,-77_2000,2000
-77,8/19/2000,146,IA_CLAMP,-77_2000,2000
-77,9/2/2000,108,IA_CLAMP,-77_2000,2000
-77,9/16/2000,122,IA_CLAMP,-77_2000,2000
-77,9/30/2000,100,IA_CLAMP,-77_2000,2000
-77,6/5/2002,3,IA_CLAMP,-77_2002,2002
-77,6/22/2002,94,IA_CLAMP,-77_2002,2002
-77,7/3/2002,706,IA_CLAMP,-77_2002,2002
-77,7/12/2002,NA,IA_CLAMP,-77_2002,2002
-77,7/26/2002,NA,IA_CLAMP,-77_2002,2002
-77,8/7/2002,NA,IA_CLAMP,-77_2002,2002
-77,8/23/2002,20,IA_CLAMP,-77_2002,2002
-77,9/3/2002,164,IA_CLAMP,-77_2002,2002
-77,6/11/2003,13,IA_CLAMP,-77_2003,2003
-77,6/26/2003,159,IA_CLAMP,-77_2003,2003
-77,7/9/2003,354,IA_CLAMP,-77_2003,2003
-77,7/21/2003,118,IA_CLAMP,-77_2003,2003
-77,8/4/2003,153,IA_CLAMP,-77_2003,2003
-77,8/18/2003,107,IA_CLAMP,-77_2003,2003
-77,9/8/2003,19,IA_CLAMP,-77_2003,2003
-77,9/23/2003,26,IA_CLAMP,-77_2003,2003
-77,6/7/2004,103,IA_CLAMP,-77_2004,2004
-77,6/23/2004,307,IA_CLAMP,-77_2004,2004
-77,7/5/2004,3,IA_CLAMP,-77_2004,2004
-77,7/25/2004,126,IA_CLAMP,-77_2004,2004
-77,8/2/2004,27,IA_CLAMP,-77_2004,2004
-77,8/18/2004,70,IA_CLAMP,-77_2004,2004
-77,9/7/2004,41,IA_CLAMP,-77_2004,2004
-77,6/7/2006,36,IA_CLAMP,-77_2006,2006
-77,6/21/2006,67,IA_CLAMP,-77_2006,2006
-77,7/5/2006,53,IA_CLAMP,-77_2006,2006
-77,7/17/2006,97,IA_CLAMP,-77_2006,2006
-77,8/2/2006,19,IA_CLAMP,-77_2006,2006
-77,8/22/2006,76,IA_CLAMP,-77_2006,2006
-77,9/13/2006,27,IA_CLAMP,-77_2006,2006
-77,6/5/2007,87,IA_CLAMP,-77_2007,2007
-77,6/18/2007,123,IA_CLAMP,-77_2007,2007
-77,7/9/2007,NA,IA_CLAMP,-77_2007,2007
-77,7/22/2007,238,IA_CLAMP,-77_2007,2007
-77,8/6/2007,22,IA_CLAMP,-77_2007,2007
-77,8/20/2007,3,IA_CLAMP,-77_2007,2007
-77,9/10/2007,NA,IA_CLAMP,-77_2007,2007
-77,6/10/2008,4,IA_CLAMP,-77_2008,2008
-77,6/25/2008,85,IA_CLAMP,-77_2008,2008
-77,7/7/2008,33,IA_CLAMP,-77_2008,2008
-77,7/28/2008,22,IA_CLAMP,-77_2008,2008
-77,8/11/2008,150,IA_CLAMP,-77_2008,2008
-77,8/24/2008,26,IA_CLAMP,-77_2008,2008
-77,9/9/2008,68,IA_CLAMP,-77_2008,2008
-77,6/8/2009,12,IA_CLAMP,-77_2009,2009
-77,6/29/2009,71,IA_CLAMP,-77_2009,2009
-77,7/6/2009,120,IA_CLAMP,-77_2009,2009
-77,7/23/2009,3,IA_CLAMP,-77_2009,2009
-77,8/3/2009,11,IA_CLAMP,-77_2009,2009
-77,8/23/2009,51,IA_CLAMP,-77_2009,2009
-77,9/7/2009,41,IA_CLAMP,-77_2009,2009
-77,6/23/2011,31,IA_CLAMP,-77_2011,2011
-77,7/7/2011,11,IA_CLAMP,-77_2011,2011
-77,7/26/2011,200,IA_CLAMP,-77_2011,2011
-77,8/15/2011,56,IA_CLAMP,-77_2011,2011
-77,8/31/2011,22,IA_CLAMP,-77_2011,2011
-77,9/1/2011,32,IA_CLAMP,-77_2011,2011
-77,6/8/2012,44,IA_CLAMP,-77_2012,2012
-77,6/28/2012,38,IA_CLAMP,-77_2012,2012
-77,7/18/2012,24,IA_CLAMP,-77_2012,2012
-77,7/31/2012,42,IA_CLAMP,-77_2012,2012
-77,8/17/2012,65,IA_CLAMP,-77_2012,2012
-77,9/4/2012,22,IA_CLAMP,-77_2012,2012
-77,9/18/2012,48,IA_CLAMP,-77_2012,2012
-77,6/6/2013,38,IA_CLAMP,-77_2013,2013
-77,6/22/2013,5,IA_CLAMP,-77_2013,2013
-77,7/11/2013,40,IA_CLAMP,-77_2013,2013
-77,7/26/2013,43,IA_CLAMP,-77_2013,2013
-77,8/13/2013,30,IA_CLAMP,-77_2013,2013
-77,9/3/2013,160,IA_CLAMP,-77_2013,2013
-77,9/16/2013,NA,IA_CLAMP,-77_2013,2013
-77,6/10/2014,15,IA_CLAMP,-77_2014,2014
-77,6/25/2014,56,IA_CLAMP,-77_2014,2014
-77,7/11/2014,80,IA_CLAMP,-77_2014,2014
-77,7/31/2014,34,IA_CLAMP,-77_2014,2014
-77,8/13/2014,49,IA_CLAMP,-77_2014,2014
-77,8/27/2014,37,IA_CLAMP,-77_2014,2014
-77,9/16/2014,42,IA_CLAMP,-77_2014,2014
-77,6/5/2015,21,IA_CLAMP,-77_2015,2015
-77,6/29/2015,30,IA_CLAMP,-77_2015,2015
-77,7/16/2015,25,IA_CLAMP,-77_2015,2015
-77,7/23/2015,49,IA_CLAMP,-77_2015,2015
-77,8/12/2015,21,IA_CLAMP,-77_2015,2015
-77,6/7/2016,17,IA_CLAMP,-77_2016,2016
-77,6/20/2016,38,IA_CLAMP,-77_2016,2016
-77,7/14/2016,5,IA_CLAMP,-77_2016,2016
-77,7/24/2016,54,IA_CLAMP,-77_2016,2016
-77,8/8/2016,58,IA_CLAMP,-77_2016,2016
-77,8/24/2016,140,IA_CLAMP,-77_2016,2016
-77,9/11/2016,NA,IA_CLAMP,-77_2016,2016
-77,6/8/2017,16,IA_CLAMP,-77_2017,2017
-77,6/19/2017,53,IA_CLAMP,-77_2017,2017
-77,7/3/2017,70,IA_CLAMP,-77_2017,2017
-77,7/24/2017,51,IA_CLAMP,-77_2017,2017
-77,8/7/2017,38,IA_CLAMP,-77_2017,2017
-77,8/24/2017,90,IA_CLAMP,-77_2017,2017
-77,9/8/2017,32,IA_CLAMP,-77_2017,2017
-77,6/8/2018,9,IA_CLAMP,-77_2018,2018
-77,6/22/2018,38,IA_CLAMP,-77_2018,2018
-77,7/2/2018,69,IA_CLAMP,-77_2018,2018
-77,7/29/2018,12,IA_CLAMP,-77_2018,2018
-77,8/7/2018,37,IA_CLAMP,-77_2018,2018
-77,8/27/2018,67,IA_CLAMP,-77_2018,2018
-77,9/14/2018,47,IA_CLAMP,-77_2018,2018
-66,6/18/1999,15,IA_CLAMP,-66_1999,1999
-66,7/1/1999,4,IA_CLAMP,-66_1999,1999
-66,7/7/1999,NA,IA_CLAMP,-66_1999,1999
-66,7/15/1999,8,IA_CLAMP,-66_1999,1999
-66,8/6/1999,22,IA_CLAMP,-66_1999,1999
-66,8/20/1999,NA,IA_CLAMP,-66_1999,1999
-66,9/9/1999,44,IA_CLAMP,-66_1999,1999
-66,9/23/1999,21,IA_CLAMP,-66_1999,1999
-66,5/30/2000,3,IA_CLAMP,-66_2000,2000
-66,6/7/2000,4,IA_CLAMP,-66_2000,2000
-66,6/22/2000,7,IA_CLAMP,-66_2000,2000
-66,7/6/2000,5,IA_CLAMP,-66_2000,2000
-66,7/20/2000,10,IA_CLAMP,-66_2000,2000
-66,8/1/2000,11,IA_CLAMP,-66_2000,2000
-66,8/17/2000,36,IA_CLAMP,-66_2000,2000
-66,8/31/2000,31,IA_CLAMP,-66_2000,2000
-66,9/13/2000,33,IA_CLAMP,-66_2000,2000
-66,6/8/2001,2,IA_CLAMP,-66_2001,2001
-66,6/21/2001,8,IA_CLAMP,-66_2001,2001
-66,7/11/2001,4,IA_CLAMP,-66_2001,2001
-66,7/26/2001,20,IA_CLAMP,-66_2001,2001
-66,8/10/2001,20,IA_CLAMP,-66_2001,2001
-66,8/20/2001,26,IA_CLAMP,-66_2001,2001
-66,9/3/2001,12,IA_CLAMP,-66_2001,2001
-66,9/17/2001,20,IA_CLAMP,-66_2001,2001
-66,6/7/2002,12,IA_CLAMP,-66_2002,2002
-66,6/20/2002,9,IA_CLAMP,-66_2002,2002
-66,7/2/2002,6,IA_CLAMP,-66_2002,2002
-66,7/18/2002,22,IA_CLAMP,-66_2002,2002
-66,7/31/2002,38,IA_CLAMP,-66_2002,2002
-66,8/15/2002,34,IA_CLAMP,-66_2002,2002
-66,8/28/2002,18,IA_CLAMP,-66_2002,2002
-66,9/9/2002,36,IA_CLAMP,-66_2002,2002
-66,9/20/2002,30,IA_CLAMP,-66_2002,2002
-66,6/5/2003,10,IA_CLAMP,-66_2003,2003
-66,6/23/2003,21,IA_CLAMP,-66_2003,2003
-66,7/7/2003,NA,IA_CLAMP,-66_2003,2003
-66,7/24/2003,51,IA_CLAMP,-66_2003,2003
-66,8/4/2003,81,IA_CLAMP,-66_2003,2003
-66,8/19/2003,61,IA_CLAMP,-66_2003,2003
-66,9/4/2003,62,IA_CLAMP,-66_2003,2003
-66,9/19/2003,48,IA_CLAMP,-66_2003,2003
-66,6/11/2004,15,IA_CLAMP,-66_2004,2004
-66,6/22/2004,14,IA_CLAMP,-66_2004,2004
-66,7/1/2004,16,IA_CLAMP,-66_2004,2004
-66,7/18/2004,27,IA_CLAMP,-66_2004,2004
-66,8/5/2004,32,IA_CLAMP,-66_2004,2004
-66,8/22/2004,188,IA_CLAMP,-66_2004,2004
-66,9/2/2004,NA,IA_CLAMP,-66_2004,2004
-66,6/16/2005,22,IA_CLAMP,-66_2005,2005
-66,6/23/2005,11,IA_CLAMP,-66_2005,2005
-66,7/5/2005,75,IA_CLAMP,-66_2005,2005
-66,7/19/2005,74,IA_CLAMP,-66_2005,2005
-66,8/12/2005,55,IA_CLAMP,-66_2005,2005
-66,8/25/2005,NA,IA_CLAMP,-66_2005,2005
-66,9/6/2005,88,IA_CLAMP,-66_2005,2005
-66,6/8/2006,5,IA_CLAMP,-66_2006,2006
-66,6/21/2006,6,IA_CLAMP,-66_2006,2006
-66,7/6/2006,17,IA_CLAMP,-66_2006,2006
-66,7/24/2006,10,IA_CLAMP,-66_2006,2006
-66,8/10/2006,15,IA_CLAMP,-66_2006,2006
-66,8/23/2006,24,IA_CLAMP,-66_2006,2006
-66,9/7/2006,30,IA_CLAMP,-66_2006,2006
-66,6/4/2007,12,IA_CLAMP,-66_2007,2007
-66,6/19/2007,19,IA_CLAMP,-66_2007,2007
-66,7/9/2007,6,IA_CLAMP,-66_2007,2007
-66,7/17/2007,42,IA_CLAMP,-66_2007,2007
-66,8/13/2007,35,IA_CLAMP,-66_2007,2007
-66,8/21/2007,19,IA_CLAMP,-66_2007,2007
-66,9/12/2007,20,IA_CLAMP,-66_2007,2007
-66,6/4/2008,4,IA_CLAMP,-66_2008,2008
-66,6/25/2008,6,IA_CLAMP,-66_2008,2008
-66,7/10/2008,3,IA_CLAMP,-66_2008,2008
-66,7/29/2008,5,IA_CLAMP,-66_2008,2008
-66,8/11/2008,27,IA_CLAMP,-66_2008,2008
-66,8/23/2008,15,IA_CLAMP,-66_2008,2008
-66,9/9/2008,8,IA_CLAMP,-66_2008,2008
-66,6/10/2009,13,IA_CLAMP,-66_2009,2009
-66,6/23/2009,15,IA_CLAMP,-66_2009,2009
-66,7/1/2009,11,IA_CLAMP,-66_2009,2009
-66,7/20/2009,12,IA_CLAMP,-66_2009,2009
-66,8/3/2009,29,IA_CLAMP,-66_2009,2009
-66,8/23/2009,9,IA_CLAMP,-66_2009,2009
-66,9/9/2009,9,IA_CLAMP,-66_2009,2009
-66,6/16/2011,15,IA_CLAMP,-66_2011,2011
-66,6/25/2011,8,IA_CLAMP,-66_2011,2011
-66,7/7/2011,8,IA_CLAMP,-66_2011,2011
-66,7/29/2011,32,IA_CLAMP,-66_2011,2011
-66,8/4/2011,39,IA_CLAMP,-66_2011,2011
-66,8/25/2011,35,IA_CLAMP,-66_2011,2011
-66,9/15/2011,39,IA_CLAMP,-66_2011,2011
-66,6/7/2012,7,IA_CLAMP,-66_2012,2012
-66,6/22/2012,24,IA_CLAMP,-66_2012,2012
-66,7/8/2012,33,IA_CLAMP,-66_2012,2012
-66,7/25/2012,21,IA_CLAMP,-66_2012,2012
-66,8/7/2012,42,IA_CLAMP,-66_2012,2012
-66,8/26/2012,39,IA_CLAMP,-66_2012,2012
-66,9/6/2012,30,IA_CLAMP,-66_2012,2012
-66,6/6/2013,4,IA_CLAMP,-66_2013,2013
-66,6/19/2013,10,IA_CLAMP,-66_2013,2013
-66,7/2/2013,28,IA_CLAMP,-66_2013,2013
-66,7/19/2013,9,IA_CLAMP,-66_2013,2013
-66,8/9/2013,50,IA_CLAMP,-66_2013,2013
-66,8/26/2013,39,IA_CLAMP,-66_2013,2013
-66,9/5/2013,41,IA_CLAMP,-66_2013,2013
-66,6/4/2014,3,IA_CLAMP,-66_2014,2014
-66,6/25/2014,8,IA_CLAMP,-66_2014,2014
-66,7/9/2014,11,IA_CLAMP,-66_2014,2014
